Name,Sponsor,University,Sport,Instagram,Twitter,Gender
Lorelei Logan,Barstool Sports,University of Memphis,Soccer,https://instagram.com/lorelei.logan,,0
Elizabeth Moberg,Barstool Sports,University of Memphis,Soccer,https://instagram.com/elizabeth_moberg,https://twitter.com/@moberg_em,0
Lydia Herring,Barstool Sports,University of Memphis,Soccer,https://instagram.com/lydiaherring,https://twitter.com/@lydia_herring,1
Claire Wyville,Barstool Sports,University of Memphis,Soccer,https://instagram.com/_clairewyville,https://twitter.com/@_clairewyville,0
Gigi Crescenzo,Barstool Sports,University of Memphis,Volleyball,https://instagram.com/gigi.cresenzo,https://twitter.com/@giannacrescenz1,0
Bailey Houlihan,Barstool Sports,University of Memphis,Volleyball,https://instagram.com/bailey.houlihan,https://twitter.com/@houlihanbailey,0
Britt Fuller,Barstool Sports,Duke University,Baseball,https://instagram.com/britt.fuller14,https://twitter.com/@bfuller_14,1
John Taylor,Barstool Sports,Duke University,Football,https://instagram.com/john.taylor.57,https://twitter.com/@beastie364,1
Seamus Harding Jr.,Barstool Sports,Duke University,Swimming and Diving,https://instagram.com/seamushharding,,1
Kelly Torres,Barstool Sports,Duke University,Softball,https://instagram.com/kellytorres8,https://twitter.com/@kellyytorress,0
Lexi Gordon,Outback Steakhouse,Duke University,Basketball,https://instagram.com/lexi_gordon34,,0
Sophia LeRose,Barstool Sports,Duke University,Lacrosse,https://instagram.com/sophialerose,,0
Eva Greco,Barstool Sports,Duke University,Lacrosse,https://instagram.com/Evaa_grec,,0
Anna Callahan,Barstool Sports,Duke University,Lacrosse,https://instagram.com/annacallahan4,https://twitter.com/@annascallahan,0
Meera Chakrabarti,Barstool Sports,Duke University,Rowing,https://instagram.com/meerachakrabarti,,0
McKendree Densel,Barstool Sports,Duke University,Rowing,https://instagram.com/kiki.densel,,0
Gabriella Salvati,Barstool Sports,Duke University,Rowing,https://instagram.com/gabbysalvati,,0
Rachel Peroni,Barstool Sports,Duke University,Swimming and Diving,https://instagram.com/rachelperoni,https://twitter.com/@rachelperoni,0
Margaryta Bilokin,Barstool Sports,Duke University,Tennis,https://instagram.com/mbilokin_,https://twitter.com/@margobilokin,0
Hannah Kelly,Barstool Sports,Duke University,Track and Field,https://instagram.com/hannah_kelly4,https://twitter.com/@hankell_,0
Carly King,Barstool Sports,Duke University,Track and Field,https://instagram.com/carlyking9,https://twitter.com/@carlykinggg,0
Blake Wells,Barstool Sports,University of New Mexico,Football,https://instagram.com/blake_wells21,https://twitter.com/@Bwellsofficial,1
Joey Noble,Barstool Sports,University of New Mexico,Football,https://instagram.com/joeynoble98,https://twitter.com/@JoeyNoble98,1
Noah Johnson,Barstool Sports,Virginia Tech,Baseball,https://instagram.com/Noahjohnson2332,https://twitter.com/@noahjohnson32,1
Jordan Geber,Barstool Sports,Virginia Tech,Baseball,https://instagram.com/jordangeber28,https://twitter.com/@JordanGeber,1
Will Johnson,Barstool Sports,Virginia Tech,Football,https://instagram.com/wbj01,https://twitter.com/@Williamj0hnson3,1
Sivert Haugli,Barstool Sports,Virginia Tech,Soccer,https://instagram.com/sivhaugli,https://twitter.com/@HaugliSivert,1
Thomas Hallock,Barstool Sports,Virginia Tech,Swimming and Diving,https://instagram.com/t.hallock,,1
Michael Shepheard,Barstool Sports,Virginia Tech,Tennis,https://instagram.com/michael_shepheard,https://twitter.com/@MichaelShephea5,1
Patrick Forrest,Barstool Sports,Virginia Tech,Track and Field,https://instagram.com/pat_forrest,https://twitter.com/@patforrest13,1
Molly Jacobson,Barstool Sports,Virginia Tech,Softball,https://instagram.com/mollyyjacobson,https://twitter.com/@mollyjacobson20,0
Maija Louko,Barstool Sports,Virginia Tech,Softball,https://instagram.com/maijalouko,https://twitter.com/@maijalouko,0
Cameron Fagan,Barstool Sports,Virginia Tech,Softball,https://instagram.com/cameronkfagan,,0
Maxana Grubb,Barstool Sports,Virginia Tech,Cross Country,https://instagram.com/maxana_g,,0
Alyssa Montgomery,Barstool Sports,Virginia Tech,Golf,https://instagram.com/armgolf,https://twitter.com/@Alyssa37918,0
Dare Burnett,Barstool Sports,Virginia Tech,Soccer,https://instagram.com/dare.13,https://twitter.com/@DareBurnett1,0
Makenzie Graham,Barstool Sports,Virginia Tech,Soccer,https://instagram.com/makgraham_,https://twitter.com/@makgraham10,0
Darby Galbraith,Barstool Sports,Virginia Tech,Swimming and Diving,https://instagram.com/darby.galbraith,https://twitter.com/@darbygalbraith7,0
Jenna Thompson,Barstool Sports,Virginia Tech,Swimming and Diving,https://instagram.com/jenna.raee,https://twitter.com/@jennarthompson,0
Katie Andreini,Barstool Sports,Virginia Tech,Tennis,https://instagram.com/katieandreini,https://twitter.com/@katieandreini,0
Rita Pinto,Barstool Sports,Virginia Tech,Tennis,https://instagram.com/ritaboliveirapinto,,0
Rachel Baxter,Barstool Sports,Virginia Tech,Track and Field,https://instagram.com/_rachel_baxter_,,0
Christian Hlinka,Barstool Sports,University of Virginia,Baseball,https://instagram.com/christian_hlinka,,1
Lizzy Shim,Barstool Sports,University of Virginia,Field Hockey,https://instagram.com/lizzy_shim,,0
Mandy Alonso,Barstool Sports,University of Virginia,Football,https://instagram.com/mandyalonso_91,https://twitter.com/@mandy_alonso55,1
T.C. Harrison,Barstool Sports,University of Virginia,Football,https://instagram.com/tcharrison_,https://twitter.com/@TcHarrison_,1
Luke Johnson,Barstool Sports,University of Virginia,Football,https://instagram.com/lukee.johnson,https://twitter.com/@lukejohnson0312,1
Jack Keenan,Barstool Sports,University of Virginia,Football,https://instagram.com/Jkeenan79,,1
Mike Kosar,Barstool Sports,University of Virginia,Football,https://instagram.com/michael_kosar_,https://twitter.com/@mkosarin,1
Kyle Mosteller,Barstool Sports,University of Virginia,Cross Country,https://instagram.com/kyle.mosteller,https://twitter.com/@kyle_mosteller,1
Ayende Watson,Barstool Sports,University of Virginia,Cross Country,https://instagram.com/rozaydae,https://twitter.com/@rozayda3,1
Max Edwards,Barstool Sports,University of Virginia,Swimming and Diving,https://instagram.com/maxe0606,https://twitter.com/@Max_E_Edwards,1
Jack Walker,Barstool Sports,University of Virginia,Swimming and Diving,https://instagram.com/the.jack.walker,https://twitter.com/@jackattack9255,1
Dylan Cedeno,Barstool Sports,University of Virginia,Wrestling,https://instagram.com/dylan_cedeno_,https://twitter.com/@DylanCedeno5,1
Krystian Kinsey,Barstool Sports,University of Virginia,Wrestling,https://instagram.com/kkinsey.11,,1
Molly Grube,Barstool Sports,University of Virginia,Softball,https://instagram.com/mollykaate,https://twitter.com/@molly_grube,0
Lindsay Barkett,Barstool Sports,University of Virginia,Rowing,https://instagram.com/lindsay_barkett,https://twitter.com/@lindsay_barkett,0
Nicola Lawless,Barstool Sports,University of Virginia,Rowing,https://instagram.com/nicola.flawless,,0
Alexa Spaanstra,Barstool Sports,University of Virginia,Soccer,https://instagram.com/alexaspaanstra,https://twitter.com/@alexaspaanstra7,0
Peyton Goldthwaite,Barstool Sports,University of Virginia,Soccer,https://instagram.com/peyton_g10,https://twitter.com/@peyton_g10,0
Trevor Renfro,Barstool Sports,Robert Morris University,Football,https://instagram.com/trevor_ren74,https://twitter.com/@Trevor_Ren74,1
Tyler Love,Barstool Sports,Robert Morris University,Ice Hockey,https://instagram.com/tlove48,https://twitter.com/@Tlove_48,1
Roman Kraemer,Barstool Sports,Robert Morris University,Ice Hockey,https://instagram.com/Rkraemer18,https://twitter.com/@rkraemer3,1
Torin Neal,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/Torin_3,https://twitter.com/@torin33,1
Ben Starkey,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/Ben_starkey20,https://twitter.com/@starkeyfootball,1
Corson Kealey,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/corsonkealey,https://twitter.com/@CorsonKealey,1
Dan Taddeo,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/dtadds29,https://twitter.com/@dtadds9,1
Elliot Holden,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/elliot_holden31,https://twitter.com/@Elliot_Holden18,1
Esther Castedo,Barstool Sports,Robert Morris University,Basketball,https://instagram.com/esthercastedo6,https://twitter.com/@esthercastedo6,0
Bailey Christianson,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/bailey8230,https://twitter.com/@BChristiaonson,0
Lauren Cameranesi,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/laurencameranesi,https://twitter.com/@LCameranesi,0
Kathleen Kelly,Barstool Sports,Robert Morris University,Lacrosse,https://instagram.com/katie.kelly3,https://twitter.com/@katie_kelly53,0
Alanna Schlaeger,Barstool Sports,Robert Morris University,Rowing,https://instagram.com/Alanna.Schlaeger,https://twitter.com/@AlannaSchlaeger,0
Tara Gologram,Barstool Sports,Robert Morris University,Track and Field,https://instagram.com/_taragologram,https://twitter.com/@taragologram,0
Matt McDermott,Barstool Sports,Coastal Carolina University,Baseball,https://instagram.com/matt_mcdermott,https://twitter.com/@Mattmcdermott21,1
Massimo Biscardi,Barstool Sports,Coastal Carolina University,Football,https://instagram.com/Massimo_Biscardi,https://twitter.com/@Massimo_Kicking,1
Mason Bowers,Barstool Sports,Coastal Carolina University,Football,https://instagram.com/moneyxmase,https://twitter.com/@BowerMason,1
Mackenzie Beyer,Barstool Sports,Coastal Carolina University,Softball,https://instagram.com/mackenziebeyerr,,0
Deaja Richardson,Barstool Sports,Coastal Carolina University,Basketball,https://instagram.com/deajaarich,https://twitter.com/@baller4lifeeeee,0
Sarah Riedell,Barstool Sports,Coastal Carolina University,Beach Volleyball,https://instagram.com/sarah.riedell,https://twitter.com/@sarahr139,0
Ellie Hanford,Barstool Sports,Coastal Carolina University,Beach Volleyball,https://instagram.com/ellie_hanford,https://twitter.com/@EllieHanford,0
Avery Snyder,Barstool Sports,Coastal Carolina University,Lacrosse,https://instagram.com/Avery.snyder,https://twitter.com/@avery_snyder10,0
Carleigh Frilles,Barstool Sports,Coastal Carolina University,Soccer,https://instagram.com/carleighfrilles,https://twitter.com/@CarleighFrilles,0
Ella Schad,Barstool Sports,Coastal Carolina University,Soccer,https://instagram.com/ellaschad31,https://twitter.com/@ellaschad31,0
Nick Muse,Barstool Sports,University of South Carolina,Football,https://instagram.com/Nick__muse,https://twitter.com/@NickMuse5,1
Collin Henrich,Barstool Sports,University of South Carolina,Football,https://instagram.com/colinhenrich78,https://twitter.com/@HenrichColin,1
Hank Manos,Barstool Sports,University of South Carolina,Football,https://instagram.com/_hmanos70_,https://twitter.com/@hank_manos,1
Andrew Spiegler,Barstool Sports,University of South Carolina,Golf,https://instagram.com/Spiegs17,https://twitter.com/@Spiegs17,1
Logan Hitzeman,Barstool Sports,University of South Carolina,Soccer,https://instagram.com/logan.hitzeman,https://twitter.com/@loganhitzeman,1
Collin Kilgore,Barstool Sports,University of South Carolina,Track and Field,https://instagram.com/thecollinkilgore,https://twitter.com/@collin_kilgore,1
Skylar Trahan,Barstool Sports,University of South Carolina,Softball,https://instagram.com/skylarr.brookee,https://twitter.com/@skylar_brookee,0
Riley Blampied,Barstool Sports,University of South Carolina,Softball,https://instagram.com/Riley.brooklyn2,https://twitter.com/@Rileybrooklyn22,0
Elysa Wesolek,Barstool Sports,University of South Carolina,Basketball,https://instagram.com/elysa.wesolek,,0
Samantha Ansel,Barstool Sports,University of South Carolina,Beach Volleyball,https://instagram.com/sammy_ka02,https://twitter.com/@sammyka02,0
Kaeli Crews,Barstool Sports,University of South Carolina,Beach Volleyball,https://instagram.com/kaeli.crews,https://twitter.com/@kaelicrews,0
Hannah Cella,Barstool Sports,University of South Carolina,Cross Country,https://instagram.com/hannah_cella,https://twitter.com/@hannah_cella,0
Kiersten Beckner,Barstool Sports,University of South Carolina,Equestrian,https://instagram.com/kierstenbeckner,,0
Alexa Thorpe,Barstool Sports,University of South Carolina,Equestrian,https://instagram.com/lexi_thorpe,https://twitter.com/@lexithorpe24,0
Mikayla Robinson,Barstool Sports,University of South Carolina,Volleyball,https://instagram.com/mikaylarobinsonx,,0
Brett Midkiff,Barstool Sports,Mount St. Mary's University,Baseball,https://instagram.com/b.midkiff20,https://twitter.com/@BrettMidkiff,1
Casey Domanski,Barstool Sports,Mount St. Mary's University,Lacrosse,https://instagram.com/_casey22,https://twitter.com/@DomanskiCasey,1
Kendall Bresee,Barstool Sports,Mount St. Mary's University,Basketball,https://instagram.com/kendallbresee,https://twitter.com/@Breseekb3,0
Michaila Cheung,Barstool Sports,Mount St. Mary's University,Golf,https://instagram.com/michailaolivia,https://twitter.com/@michailaolivia,0
Clifton Slagel,Barstool Sports,Tulane University,Baseball,https://instagram.com/cliftonslagel,https://twitter.com/@cliftonslagel,1
Noah Seiden,Barstool Sports,Tulane University,Football,https://instagram.com/noahseiden91,https://twitter.com/@NoahSeiden91,1
Sophia Gammarino,Barstool Sports,Tulane University,Beach Volleyball,https://instagram.com/sophiegammarino,,0
Brian Tregoning,Barstool Sports,"University of Maryland, Baltimore County",Lacrosse,https://instagram.com/briantregoning9,https://twitter.com/@BrianTregoning2,1
Kyle Waggoner,Barstool Sports,"University of Maryland, Baltimore County",Soccer,https://instagram.com/kyle.waggoner,https://twitter.com/@KyleWaggoner11,1
Sara DeLeon,Barstool Sports,"University of Maryland, Baltimore County",Lacrosse,https://instagram.com/sarajadyn,https://twitter.com/@saradeleonn,0
Mason Zambo,Barstool Sports,University of Louisiana at Lafayette,Baseball,https://instagram.com/mason_zambo,https://twitter.com/@mason_zambo,1
Jake Binley,Barstool Sports,St. John's University,Basketball,https://instagram.com/binleyjake,https://twitter.com/@BinleyJake,1
Kevin Lewis,Barstool Sports,Georgia Institute of Technology,Lacrosse,https://instagram.com/k_lewis31,https://twitter.com/@KLew31,1
Jeff Vlass,Barstool Sports,Fairfield University,Swimming and Diving,https://instagram.com/jeffrey_vlass,https://twitter.com/@JeffVlass,1
Jason Stricker,Barstool Sports,Liberty University,Football,https://instagram.com/jstrick_14,,1
Conor Dempsey,Barstool Sports,Stony Brook University,Ice Hockey,https://instagram.com/Cdempsey6,https://twitter.com/@cdemps6,1
Jonathan DeMontagnac,Barstool Sports,College of the Holy Cross,Lacrosse,https://instagram.com/jon.demontagnac,,1
Cade Povich,Barstool Sports,University of Nebraska–Lincoln,Baseball,https://instagram.com/cadepovich,https://twitter.com/@Cpo22,1
Ryan Still,Barstool Sports,University of Tulsa,Track and Field,https://instagram.com/ryanstill15,https://twitter.com/@RyanStill15,1
Alexis Goeke,Barstool Sports,Hofstra University,Softball,https://instagram.com/alexisgoeke,https://twitter.com/@alexisgoeke,0
Simon Litzell,Barstool Sports,"University of California, Los Angeles",Track and Field,https://instagram.com/iamsimonlitzell,,1
Corbin Gustafson,Barstool Sports,University of Delaware,Ice Hockey,https://instagram.com/Cgusty30,https://twitter.com/@cgusty30,1
Brooke Gietzen,Barstool Sports,University of Michigan,Rowing,https://instagram.com/brooke.gietzen,https://twitter.com/@brookegietzenn,0
Stewart Kirkpatrick,Barstool Sports,University of New Hampshire,Lacrosse,https://instagram.com/stewart_kirkpatrick,https://twitter.com/@stewartk22,1
